"","force"
"1",136.87
"2",144.85
"3",146.61
"4",134.65
"5",135.26
"6",147.34
"7",134.45
"8",143.2
"9",137.31
"10",137.59
"11",143.12
"12",140.63
"13",134.78
"14",136.81
"15",145.52
"16",147.4
