"","force"
"1",1432.59
"2",1414.95
"3",1371.9
"4",1412.16
"5",1332.46
"6",1421.22
"7",1307.43
"8",1323.64
"9",1428.77
"10",1350.21
"11",1344.49
"12",1316.66
"13",1308.23
"14",1332.6
"15",1378.85
