"","force"
"1",16098.96
"2",16024.98
"3",16001.94
"4",15932.3
"5",16197.95
"6",15611.47
"7",16414.51
"8",16243.23
"9",16802.58
"10",16479.94
"11",16522.62
"12",15920
"13",16133.99
"14",15768.09
"15",16465.01
"16",15711.33
