"","force"
"1",55202.61
"2",55758.78
"3",59821.82
"4",56595.04
"5",57957.25
"6",57679.57
"7",56267.83
"8",60724.12
"9",55563.1
"10",56911.98
"11",58904.96
"12",56858.78
"13",55055.69
"14",60291.61
"15",57447.57
"16",58816.54
"17",58678.5
"18",59828.79
"19",58950.53
"20",60270.54
"21",55479.47
"22",55518.62
"23",58277.62
"24",57179.94
"25",56767.79
"26",57530.75
"27",56754.16
"28",57724.11
"29",56378.48
"30",56007.44
"31",58344.6
"32",56596.84
"33",60480.75
