"","force"
"1",6503.15
"2",6627.32
"3",6349.5
"4",6612.73
"5",6460.91
"6",6638.63
"7",6421.92
"8",6489.07
"9",6540.36
"10",6479.26
"11",6459.55
"12",6125.68
"13",6396.63
"14",6410.2
"15",6122.78
"16",6657.6
