"","force"
"1",50678.57
"2",51505.5
"3",50811.75
"4",50636.44
"5",50353.07
"6",50599.21
"7",47739.12
"8",48167.95
"9",49593.64
"10",51110.17
"11",49277.36
"12",50386.69
"13",47647.77
"14",47023.5
"15",50033.74
"16",47641.87
"17",50645.58
"18",49330.69
"19",47514.12
"20",49383.93
"21",50283.99
