"","force"
"1",-16084.17
"2",-15533.4
"3",-15306.26
"4",-16374.92
"5",-15502.81
"6",-15642.57
"7",-16466.8
"8",-15923.54
"9",-15456.23
"10",-16286.27
"11",-15201.24
"12",-16041.6
"13",-15344.85
"14",-16028.34
"15",-16413.63
"16",-15679.47
"17",-16666.86
"18",-15928.7
"19",-16471.66
"20",-15655.44
"21",-15945.01
"22",-16007.43
"23",-15435.53
"24",-16081.65
"25",-15887.76
"26",-15293.38
"27",-15817.19
"28",-15198.48
"29",-16595.9
