"","force"
"1",133452.61
"2",124258.3
"3",129536.48
"4",129803.69
"5",133979.98
"6",135400.12
"7",134109.01
"8",129994.99
"9",129408.27
"10",129134.18
"11",125680.83
"12",132229.54
"13",129237.17
"14",130961.57
"15",128114.78
"16",123393.86
