"","force"
"1",254337.77
"2",255339.08
"3",272862.19
"4",269819.38
"5",252875.48
"6",269716.21
"7",267739.47
"8",254908.51
"9",252720.12
"10",251218.11
"11",265965.18
"12",267345.46
"13",258995.89
"14",267761.97
"15",255881.02
