"","force"
"1",150799.45
"2",153706.25
"3",150608.5
"4",149244.97
"5",152169.63
"6",146514.91
"7",146392.81
"8",158982.98
"9",145897.36
"10",145481.44
"11",150650.61
"12",151372.69
"13",158630.01
"14",144946.2
"15",146754.04
