"","force"
"1",114277.29
"2",114261.15
"3",111345.16
"4",109627.36
"5",118216.87
"6",113736.48
"7",114079.27
"8",112197.55
"9",110810.68
"10",115853.92
"11",114766.31
"12",113198.14
"13",116059.74
"14",118219.37
"15",117071.8
