"","force"
"1",5769.06
"2",5861.09
"3",5851.5
"4",5452.92
"5",5818.89
"6",5781.59
"7",5636.41
"8",5584.08
"9",5776.07
"10",5689.68
"11",5716.63
"12",5575.51
"13",5660.34
"14",5526.55
"15",5495.34
"16",5766.11
