"","force"
"1",150656.99
"2",162068.49
"3",151484.93
"4",155851.94
"5",155468.1
"6",148137
"7",155456.57
"8",158556.18
"9",160567.85
"10",152359.78
"11",152351.02
"12",155626.38
"13",163656.38
"14",153209.93
"15",161443.29
"16",148152.51
