"","force"
"1",166783.03
"2",180087.02
"3",172618.47
"4",182983.49
"5",176698.6
"6",180448.62
"7",178011.48
"8",175221.17
"9",177714.78
"10",182490.34
"11",177841.06
"12",176844.4
"13",174163.22
"14",174947.34
"15",182521.86
"16",167562.88
"17",183128.25
"18",175687.61
"19",165994.21
"20",166259.69
