"","force"
"1",270748.45
"2",284444.87
"3",283344.31
"4",281270.15
"5",290326.98
"6",297815.92
"7",280458.81
"8",287663.99
"9",278706.47
"10",295206.05
"11",277479.13
"12",291779.02
"13",291361.12
"14",279904.96
"15",273193.34
