"","force"
"1",19666.36
"2",18992.5
"3",18637.15
"4",19582.26
"5",18913.15
"6",18262.63
"7",19971.28
"8",18103.81
"9",19111.11
"10",19360.05
"11",18401.67
"12",18619.57
"13",18357.26
"14",18127.87
"15",18612.7
"16",19239.1
"17",19289.58
"18",19017.79
"19",19381.62
"20",19903.44
"21",18302.75
