"","force"
"1",145194.97
"2",151813.43
"3",155906.62
"4",147217.34
"5",148196.08
"6",154855.02
"7",151947.26
"8",152318.69
"9",143803.28
"10",154849.83
"11",153892.85
"12",156375.72
"13",145108.69
"14",145782.16
"15",151676.67
"16",148104.9
