"","force"
"1",244450.01
"2",258531.77
"3",265888.63
"4",258438.96
"5",258892.54
"6",254743.12
"7",242355.03
"8",258411
"9",249820.53
"10",266421.46
"11",251322.81
"12",257397.36
"13",262844.94
"14",243223.55
"15",260169.02
"16",244478.79
