"","force"
"1",72001.47
"2",74693.22
"3",71719.58
"4",71581.25
"5",74223.89
"6",77949.27
"7",71542.74
"8",76494.07
"9",75191.86
"10",77013.19
"11",77723.85
"12",75270.14
"13",77007.08
"14",77763.04
"15",77084.41
"16",77273.18
"17",76682.21
"18",71746.28
