"","force"
"1",184616.54
"2",178335.75
"3",170449.42
"4",182646.02
"5",182019.07
"6",184930.97
"7",174740.81
"8",173489.43
"9",183246.76
"10",174853.43
"11",174703.48
"12",177072.87
"13",175714.02
"14",182349.39
"15",173043.31
"16",177297.54
