"","force"
"1",53573.3
"2",51284.41
"3",53630.58
"4",52418.24
"5",53046.74
"6",50835.59
"7",51108.19
"8",51435.78
"9",50659.56
"10",52265.38
"11",51072.89
"12",51223.11
"13",49542.77
"14",50382.26
