"","force"
"1",349013.76
"2",354311.72
"3",338348.8
"4",360828.18
"5",342549.55
"6",329655.9
"7",343123.03
"8",337892.07
"9",348640.31
"10",358114.32
"11",345613.48
"12",341673.96
