"","force"
"1",131705.6
"2",124176.08
"3",128591.14
"4",124073.11
"5",127839.52
"6",132940.73
"7",133434.98
"8",136292.07
"9",128479.63
"10",124568.33
"11",126501.65
"12",125345.77
"13",125951.56
"14",127967.11
"15",124524.66
"16",135020.99
