"","force"
"1",95473.1
"2",94349.66
"3",100020.84
"4",97446.67
"5",101612.55
"6",101346.04
"7",95325.26
"8",93588.43
"9",98910.44
"10",93528.91
"11",99850.86
"12",100822.98
