"","force"
"1",228606.69
"2",230078.54
"3",234593.21
"4",215108.45
"5",212595.32
"6",216686.2
"7",224674.9
"8",218180.67
"9",221267.43
"10",217615.1
"11",218063.4
"12",217511.77
"13",231171.06
"14",232758.9
"15",224703.41
"16",212638.71
