"","force"
"1",49888.73
"2",48156.52
"3",49344.36
"4",46233.49
"5",49643.35
"6",50506.45
"7",46731.95
"8",48560.65
"9",49520.4
"10",46940.51
"11",47284.57
"12",46858.24
"13",50207.97
"14",47033.59
"15",48180.45
