"","force"
"1",38969.19
"2",38549.11
"3",39418.62
"4",38053.07
"5",37886.62
"6",41409.8
"7",39022.93
"8",39021.67
"9",41451.27
"10",41282.23
"11",38382.71
"12",39826.98
