"","force"
"1",-107471.83
"2",-113744.66
"3",-116320.92
"4",-110821.01
"5",-112305.99
"6",-107455
"7",-109372.84
"8",-117031.31
"9",-108981.87
"10",-109639.24
"11",-113637.89
"12",-112493
