"","force"
"1",1497.41
"2",1565.32
"3",1572.54
"4",1588.42
"5",1532.97
"6",1494.37
"7",1512.35
"8",1619.46
"9",1481.15
"10",1549.31
"11",1544.84
"12",1600.49
"13",1572.38
"14",1524.65
"15",1518.8
"16",1527.36
"17",1477.25
"18",1524.24
"19",1549.59
"20",1520.82
"21",1564.48
"22",1615.42
"23",1605.97
"24",1471.98
"25",1597.68
"26",1500.67
"27",1519.47
"28",1497.43
"29",1600.46
"30",1528.29
