"","force"
"1",246525.33
"2",238935.05
"3",239607.57
"4",245577.4
"5",245243.28
"6",242546.24
"7",245793.94
"8",251204.57
"9",239898.28
"10",246449.35
"11",247419.7
"12",244737.35
"13",245621.82
"14",235868.03
"15",253263.03
"16",240231.66
"17",246021.84
"18",241522.76
"19",244643.32
"20",235141.16
