"","force"
"1",292683.3
"2",283210.41
"3",277122.61
"4",293292.25
"5",290554.51
"6",272909.28
"7",271265.48
"8",283576.95
"9",270946.23
"10",280304.21
"11",268370.74
"12",291054.49
"13",294746.2
"14",277131.14
"15",274612.58
"16",276397.78
