"","force"
"1",167926.26
"2",171906.45
"3",160731.58
"4",164064.08
"5",169589.44
"6",169392.3
"7",169685.15
"8",166020.31
"9",167426.23
"10",162845.09
"11",172252.02
"12",166967.29
"13",169696.95
"14",161859.07
"15",164538.42
"16",162962.92
"17",168300.28
