"","force"
"1",189599.32
"2",182832.12
"3",192274.38
"4",192492.26
"5",196112.65
"6",187208.2
"7",183868.21
"8",191948.47
"9",178544.71
"10",188170.54
"11",184582.21
"12",185757.03
"13",179024.5
"14",185707.72
"15",184693.4
"16",179447.3
"17",188076.68
"18",180659.59
"19",180021.12
"20",194458.85
"21",190279.41
"22",187379.4
"23",196004.46
"24",196680
"25",187373.23
"26",194361.34
