"","force"
"1",31477.86
"2",30811.92
"3",28769.95
"4",29439.91
"5",29549.18
"6",31216.37
"7",31342.43
"8",30823.13
"9",29757.71
"10",30711.96
"11",31466.68
"12",30406.4
"13",31275.48
"14",28781.49
"15",30530.01
"16",28893.29
"17",29439.86
"18",28972.18
"19",29181.31
"20",30877.96
"21",31409.66
"22",30302.99
"23",31725.2
