"","force"
"1",146108.56
"2",148889.28
"3",148849.6
"4",156544.98
"5",148714.04
"6",149984.04
"7",150885.58
"8",143153.22
"9",155995.07
"10",149083.09
"11",146384.95
"12",143265.37
"13",153478.29
"14",146899.68
"15",154873.79
