"","force"
"1",52706.28
"2",55365.58
"3",54726.75
"4",52229.74
"5",56464.74
"6",52970.17
"7",53367.6
"8",55832.24
"9",52600.21
"10",52559.89
"11",54783.66
"12",54158.5
"13",52609.27
"14",53453.78
"15",52936.63
"16",52607.73
"17",55980.47
"18",52399.71
"19",52828.09
"20",52571.24
"21",51437.78
"22",52728.86
"23",55152.96
"24",56304.87
"25",53764.56
"26",53491.82
"27",52631.79
"28",54537.69
"29",54919.14
