"","force"
"1",281190.83
"2",287502.85
"3",274882.9
"4",288575.67
"5",279414.03
"6",295344.51
"7",287715.18
"8",283562.04
"9",297493.74
"10",276978.88
"11",277480.83
"12",298398.5
"13",279384.19
"14",271538.14
"15",291836.75
"16",284660.71
"17",287218.59
"18",280816.94
"19",287130.96
"20",280985.31
"21",293498.27
