"","force"
"1",105539.43
"2",113910.76
"3",107880.93
"4",111696.2
"5",106036.94
"6",111245.19
"7",106608.87
"8",109610.87
"9",105688.72
"10",113262.35
"11",108755.03
"12",108025.95
"13",108944.62
"14",105151.22
"15",104414.24
"16",108909.01
"17",111539.49
"18",109308.91
