"","force"
"1",-6376.58
"2",-6710.36
"3",-6493.44
"4",-6675.75
"5",-6397.52
"6",-6575.52
"7",-6276.38
"8",-6579.27
"9",-6416.84
"10",-6903.13
"11",-6253.52
"12",-6492.73
"13",-6653.91
"14",-6816.42
