"","force"
"1",197605.16
"2",202621.54
"3",205452.89
"4",216719
"5",199705.98
"6",204169.29
"7",212467.38
"8",207224.75
"9",197458.16
"10",206954.46
"11",207403.43
"12",208432.69
"13",197206.66
"14",208971.79
"15",206797.26
"16",198037.69
"17",211698.39
