"","force"
"1",61132.16
"2",62854.08
"3",62156.72
"4",59919.37
"5",64807.21
"6",64394.15
"7",65196.11
"8",63296.27
"9",62380.06
"10",62677.92
"11",59794.05
"12",62809.43
"13",62944.39
"14",59766.17
"15",63731.24
"16",60883.34
