"","force"
"1",54879.51
"2",50439.82
"3",50170.63
"4",51361.77
"5",53740.95
"6",50238.38
"7",53665.04
"8",51382.22
"9",50742.91
"10",51570.61
"11",52454.53
"12",52482.22
"13",52247.69
"14",52952.15
"15",52813
"16",54651.47
