"","force"
"1",16769.07
"2",17456.39
"3",17916.06
"4",16536.56
"5",17654.08
"6",16395.01
"7",17120.52
"8",16776.48
"9",17135.54
"10",17996.48
"11",17074.75
"12",17628.08
"13",16594.1
"14",17510.13
"15",16415.34
"16",17576.44
"17",17947.76
"18",17059.7
"19",17516.22
"20",16330.43
"21",17112.27
"22",17950.09
"23",17226.04
"24",16868.93
