"","force"
"1",267619.74
"2",281923.72
"3",283490.24
"4",279450.91
"5",286111.15
"6",286988.6
"7",273761.49
"8",285005.49
"9",266426.02
"10",283663.68
"11",266505.16
"12",272034.22
"13",278410.78
