"","force"
"1",251149.1
"2",249222.2
"3",259962.39
"4",251053.24
"5",251471.12
"6",260757.02
"7",241560.18
"8",253723.82
"9",254550.35
"10",247920.38
"11",261987.41
"12",237749.51
"13",262376.04
"14",237978.85
"15",251861.45
"16",243115.54
