"","force"
"1",3341.63
"2",3450.13
"3",3593.06
"4",3370.02
"5",3629.26
"6",3358.2
"7",3634.86
"8",3590.04
"9",3585.96
"10",3601.74
"11",3307.47
"12",3311.26
"13",3547.77
"14",3428.78
"15",3492.18
"16",3390.46
"17",3474.14
"18",3345.95
"19",3336.28
"20",3404.59
"21",3415.2
"22",3633.14
