"","force"
"1",363496.94
"2",342854.77
"3",352416.26
"4",343629.35
"5",359125.75
"6",346132.18
"7",362494.68
"8",366078.61
"9",355767.39
"10",358542.61
"11",336299.11
"12",364786.85
"13",359352.94
"14",343143.92
