"","force"
"1",205733.18
"2",218478.18
"3",213900.32
"4",213208.93
"5",219648.43
"6",212932.33
"7",217152.55
"8",202486.62
"9",215974.61
"10",211633.31
"11",216617.71
"12",221532.4
"13",213149.24
"14",220262.67
"15",208552.22
"16",207647.78
