"","force"
"1",177790.54
"2",176158.21
"3",179065.05
"4",179340.02
"5",175811.01
"6",176380.51
"7",179188.7
"8",190525.24
"9",193312.14
"10",180121.78
"11",179878.97
"12",187036.97
"13",189413.15
"14",187196.95
