"","force"
"1",238511.29
"2",246408.25
"3",230650.33
"4",235821.17
"5",245269.61
"6",238770.26
"7",245959.6
"8",236277.11
"9",250756.53
"10",245836.16
"11",242597.92
"12",240873.59
"13",236975.73
"14",250203.67
"15",244795.18
"16",239596.1
