"","force"
"1",-555.93
"2",-539.09
"3",-557.94
"4",-525.66
"5",-516.18
"6",-536.09
"7",-534.04
"8",-561.2
"9",-516.63
"10",-561.28
"11",-530.48
"12",-539.02
"13",-560.78
"14",-524.9
"15",-544.24
"16",-561.95
