"","force"
"1",75857.35
"2",77985.99
"3",80440.67
"4",79848.94
"5",78204.99
"6",79116.58
"7",76568.91
"8",74832.1
"9",77280.68
"10",75188.39
"11",77750.03
"12",81146.61
"13",81400.22
"14",81078.25
"15",79358.05
"16",77270.69
