"","force"
"1",-669.27
"2",-649.27
"3",-696.06
"4",-634.03
"5",-694.11
"6",-669.68
"7",-670.13
"8",-681.63
"9",-637.02
"10",-647.1
"11",-684.58
"12",-645.17
"13",-633.59
"14",-681.71
"15",-657.82
