"","force"
"1",105094.06
"2",102291.56
"3",105462.32
"4",104825.21
"5",103333.32
"6",107270.73
"7",110896.07
"8",107204.27
"9",109635.13
"10",111206
"11",101514.02
"12",107979.5
"13",105875.05
"14",109493.4
"15",108433.49
"16",101368.21
"17",110932.47
"18",107003.05
"19",104397.98
"20",107608.11
"21",110168.29
"22",106435.68
"23",101248.28
