"","force"
"1",14452.04
"2",14588.29
"3",14436.08
"4",14572.13
"5",13837.77
"6",13915.53
"7",14593.75
"8",14090.56
"9",13543.78
"10",14314.44
"11",14372.11
"12",14420.1
"13",13658.36
