"","force"
"1",2912.45
"2",2872.35
"3",2919.57
"4",2750.62
"5",2997.09
"6",2882.32
"7",2943.52
"8",2758.43
"9",2873.42
"10",2875.51
"11",2929.62
"12",2846.4
