"","force"
"1",280530.86
"2",271316.72
"3",274817.94
"4",269190.73
"5",281704.44
"6",263246.57
"7",272130.71
"8",279258.82
"9",260608.83
"10",266313.85
"11",255280.9
"12",259738.99
