"","force"
"1",95502.55
"2",96949.93
"3",89267.86
"4",91226.32
"5",96106.03
"6",96948.96
"7",89716.95
"8",89655.51
"9",92625.45
"10",91207.25
"11",89818.24
"12",96730.03
"13",93537.73
"14",95311.58
"15",93940.12
