"","force"
"1",98404.45
"2",101555.23
"3",104872.19
"4",97537.85
"5",99919.2
"6",104731.52
"7",102082.23
"8",104417.92
"9",101153.06
"10",107057.15
"11",105278.02
"12",106777.73
"13",107338.26
"14",102542.13
"15",106749.48
