"","force"
"1",33598.41
"2",34518.52
"3",35231.04
"4",36102.46
"5",36509.77
"6",33374.02
"7",36548.41
"8",36575.73
"9",35164.58
"10",34446.74
"11",36262.06
"12",34816.13
"13",35564.55
"14",35476.57
"15",36278.94
"16",35452.62
"17",35609.82
"18",34285.75
"19",33863.09
"20",35151.76
"21",33275.87
"22",33879.94
"23",35951.29
"24",33926.13
"25",34528.88
"26",34774.7
"27",34402.7
