"","force"
"1",-71474.37
"2",-67936.56
"3",-70758.99
"4",-68132.71
"5",-73476.59
"6",-69122.14
"7",-67796.79
"8",-67859.92
"9",-67677.31
"10",-72280.15
"11",-70302.57
"12",-72764.8
"13",-73935.59
"14",-73149.14
"15",-73260.03
"16",-67295.74
"17",-68607.98
"18",-67891.76
"19",-71776.68
"20",-73521.95
"21",-73897.22
"22",-69512.5
"23",-68442.56
"24",-72595.01
"25",-69023.02
"26",-72753.6
"27",-68211.8
"28",-68207.29
"29",-68495.25
"30",-71456.31
"31",-73916.71
"32",-69113.64
