"","force"
"1",192050.31
"2",187180.74
"3",182774.78
"4",185034.54
"5",179727.39
"6",190473.68
"7",179171.82
"8",185760.25
"9",192412.44
"10",188651.67
"11",180742.82
"12",188854.91
"13",192828.75
"14",177749.29
"15",193857.18
"16",190017.67
