"","force"
"1",16751.6
"2",16365.09
"3",16216.44
"4",15872.45
"5",16320.68
"6",16119.52
"7",15910.84
"8",15556.16
"9",16431.16
"10",16105.71
"11",16424.48
"12",16295.45
"13",16508.54
"14",17016.62
"15",16441.17
"16",17105.71
"17",16229.42
"18",16132.61
"19",15760.75
"20",16638.3
"21",17042.14
"22",16467.58
"23",15837.52
"24",15880.11
"25",15676.96
"26",16224.54
"27",16872.44
"28",16866.04
