"","force"
"1",9252.85
"2",8664.05
"3",8692.63
"4",8553.61
"5",9213.91
"6",8807.15
"7",9321.17
"8",8984.84
"9",9190.63
"10",9229.24
"11",8834.11
"12",8686.66
"13",8702.76
"14",8795.42
"15",8520.66
"16",9354.21
